osm_id,code,fclass,population,name,objectid2,province,district,tehsil,lat,lng
2475489991,1003,village,0,Tolai Khand,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6208,66.6532
2475489992,1003,village,0,Tīr Kāshi,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.3168,66.5765
2475489993,1003,village,0,Tūta Kachho,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.3345,66.5915
2475489994,1003,village,0,Wad Thāna,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.3333,66.4333
2475489996,1003,village,0,وڈھ,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.35,66.4388
2475489998,1003,village,0,Wathro,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.359,66.5438
2475490001,1003,village,0,Wār,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.3615,66.45
2475490005,1003,village,0,Zarchain,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.3583,66.339
2475491250,1003,village,0,Ālā Damb,76,BALOCHISTAN,KHUZDAR,Nal Sub,27.6088,66.1707
2475491254,1003,village,0,Āskani Dasht,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.5119,66.4665
2475508863,1002,town,0,گنداواہ,49,BALOCHISTAN,JHAL MAGSI,Gandawa,28.6127,67.4843
2475520883,1002,town,0,,49,BALOCHISTAN,JHAL MAGSI,Gandawa,28.5698,67.497
2475521215,1003,village,0,,49,BALOCHISTAN,JHAL MAGSI,Gandawa,28.676,67.4291
2475586618,1003,village,0,Adu,77,BALOCHISTAN,KHUZDAR,Ornach Sub,26.6293,66.0974
2475586622,1003,village,0,Barshonki,120,BALOCHISTAN,PANJGUR,GICHK,26.985,64.9445
2475586625,1003,village,0,Bizhbān Chāh,120,BALOCHISTAN,PANJGUR,GICHK,26.9114,64.6961
2475586628,1003,village,0,Domli Chad,120,BALOCHISTAN,PANJGUR,GICHK,26.9339,64.8034
2475586631,1003,village,0,Drāb Koh,120,BALOCHISTAN,PANJGUR,GICHK,26.9489,64.8659
2475586634,1003,village,0,Ghichak,120,BALOCHISTAN,PANJGUR,GICHK,26.95,65.0167
2475586637,1003,village,0,Gwani,120,BALOCHISTAN,PANJGUR,GICHK,26.8031,65.0128
2475586640,1003,village,0,Gārkal,120,BALOCHISTAN,PANJGUR,GICHK,26.9416,64.7947
2475586643,1003,village,0,Jamsher Khān Bent,79,BALOCHISTAN,KHUZDAR,Wadh Sub,26.5757,66.4331
2475586658,1003,village,0,Kanjar,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.082,66.6954
2475586661,1003,village,0,Kanoji,77,BALOCHISTAN,KHUZDAR,Ornach Sub,26.8667,66.3167
2475586669,1003,village,0,Khazīni,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.0063,66.4028
2475586672,1003,village,0,Kili Abdur Rahīm,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.1035,66.6499
2475586675,1003,village,0,Kili Ali Haidar,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.1012,66.7162
2475586678,1003,village,0,Kili Ali Muhammad,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.1309,66.7206
2475586681,1003,village,0,Kili Dīn Muhammad,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.1476,66.7242
2475586684,1003,village,0,Kili Hāji Muhammad Ali,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.0582,66.6802
2475586688,1003,village,0,Kili Muhammad Ramzān,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.0483,66.7466
2475586691,1003,village,0,Kili Salar,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.1279,66.7026
2475586694,1003,village,0,Kishāri Bent,79,BALOCHISTAN,KHUZDAR,Wadh Sub,26.665,66.4955
2475586697,1003,village,0,Kishāri,120,BALOCHISTAN,PANJGUR,GICHK,26.9213,64.9275
2475586700,1003,village,0,Kohna Kalāt,120,BALOCHISTAN,PANJGUR,GICHK,26.9318,64.7591
2475586703,1003,village,0,Korkādal,120,BALOCHISTAN,PANJGUR,GICHK,26.9928,64.9173
2475586706,1003,village,0,Kumbhi,120,BALOCHISTAN,PANJGUR,GICHK,26.9753,64.8812
2475586709,1003,village,0,Laekar,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.0677,66.646
2475586713,1003,village,0,Marband,120,BALOCHISTAN,PANJGUR,GICHK,26.9125,64.9508
2475586717,1003,village,0,Mukh,120,BALOCHISTAN,PANJGUR,GICHK,26.9625,64.8412
2475586718,1003,village,0,Mādherok,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.025,66.578
2475586719,1003,village,0,Māhri,72,BALOCHISTAN,KHUZDAR,Aranji Sub,26.9901,66.751
2475586720,1003,village,0,Parka Chib,120,BALOCHISTAN,PANJGUR,GICHK,26.916,64.9783
2475586721,1003,village,0,Pindakwāl,120,BALOCHISTAN,PANJGUR,GICHK,26.9149,64.7534
2475586722,1003,village,0,Sargwāza Dawsub,120,BALOCHISTAN,PANJGUR,GICHK,26.8808,64.6456
2475586723,1003,village,0,Satbāi Bent,79,BALOCHISTAN,KHUZDAR,Wadh Sub,26.5589,66.4456
2475586724,1003,village,0,Sukhi Jhal,79,BALOCHISTAN,KHUZDAR,Wadh Sub,27.0767,66.5867
2475586725,1003,village,0,Surtagān Jhoo,120,BALOCHISTAN,PANJGUR,GICHK,26.4592,64.571
2475586726,1003,village,0,Talār Chhib,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.0847,66.6622
2475586727,1003,village,0,Tharra,77,BALOCHISTAN,KHUZDAR,Ornach Sub,26.9333,66.3167
2475586728,1003,village,0,Thāku,79,BALOCHISTAN,KHUZDAR,Wadh Sub,26.6702,66.3721
2475586729,1003,village,0,Ujāto,72,BALOCHISTAN,KHUZDAR,Aranji Sub,27.0304,66.6691
2475586730,1003,village,0,Woshāb,120,BALOCHISTAN,PANJGUR,GICHK,26.9578,64.8207
2475586731,1003,village,0,Zindo,120,BALOCHISTAN,PANJGUR,GICHK,26.9471,64.9733
2475586732,1003,village,0,Zīlug,120,BALOCHISTAN,PANJGUR,GICHK,26.9259,64.7845
2475648719,1003,village,0,Alangi,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6828,67.121
2475648723,1003,village,0,Anjīri,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7118,66.8686
2475648726,1003,village,0,Biddā Jhal,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7219,66.8228
2475648729,1003,village,0,Biddā,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7231,66.8285
2475648738,1003,village,0,Chaharji,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6519,66.7963
2475648741,1003,village,0,Chakku,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.8199,67.2119
2475648745,1003,village,0,Faizābād Karya,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6781,66.7855
2475648748,1003,village,0,Ganki Jhal,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7356,66.7951
2475648752,1003,village,0,Gul Bhit,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.705,66.8161
2475648755,1003,village,0,Gūld,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.8799,66.9209
2475648759,1003,village,0,Hazārganji,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6431,66.8035
2475648760,1003,village,0,Jaro Zai,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7251,66.8176
2475648761,1003,village,0,Jhalara,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.7644,67.1824
2475648762,1003,village,0,Jhurī,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6909,66.7883
2475648763,1003,village,0,Jug,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6739,66.7864
2475648764,1003,village,0,Kandi,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.683,66.777
2475648765,1003,village,0,Karang,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.7433,67.3152
2475648766,1003,village,0,Karkh,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7273,66.9951
2475648776,1003,village,0,Karkh,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.7399,67.1718
2475648780,1003,village,0,Kherāwa,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7377,66.8146
2475648784,1003,village,0,Khori,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6886,66.8075
2475648787,1003,village,0,Khori,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7317,66.9449
2475648790,1003,village,0,Lad,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7173,66.8038
2475648794,1003,village,0,Lakhani,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.6713,67.2626
2475648797,1003,village,0,Muhowāl,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7144,66.8368
2475648801,1003,village,0,Muni,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6893,66.7949
2475648804,1003,village,0,Mānrun,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6395,66.7961
2475648809,1003,village,0,Nali,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6484,67.1776
2475648812,1003,village,0,Nezwāl,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7057,66.8275
2475648816,1003,village,0,Nokaji,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.7829,67.1942
2475648820,1003,village,0,Par Pukduri,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7172,66.7842
2475648823,1003,village,0,Pathām,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7703,66.9804
2475648827,1003,village,0,Pindrāni,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7475,66.8083
2475648830,1003,village,0,Rastari Jabal,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7187,66.8236
2475648833,1003,village,0,Shahr Lehri,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.727,66.7922
2475648836,1003,village,0,Shahr Mehrwāl,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6965,66.7886
2475648839,1003,village,0,Shahr Nobat,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7012,66.7828
2475648842,1003,village,0,Shahr Raees Ghulām Muhammad,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7083,66.7996
2475648845,1003,village,0,Shahr Raees Muhammad Khān,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.7194,66.8088
2475648848,1003,village,0,Shahr Sardār Yousaf,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6679,66.8039
2475648851,1003,village,0,Shahr Shaikh,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6975,66.8326
2475648854,1003,village,0,Shahr Zard Baj,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.74,66.8013
2475648857,1003,village,0,Sheikh,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6967,66.8379
2475648860,1003,village,0,Shutrak,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.8471,66.9388
2475648863,1003,village,0,Sund,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.8278,67.1893
2475648866,1003,village,0,Tebri,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.8843,67.3587
2475648869,1003,village,0,Thasār,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6818,66.7994
2475648871,1003,village,0,Wāhendri,74,BALOCHISTAN,KHUZDAR,Khuzdar,27.6927,66.7946
2475648873,1003,village,0,Zardak,73,BALOCHISTAN,KHUZDAR,Karkah Sub,27.8205,67.0776
2479350717,1002,town,0,اسلام کوٹ,516,SINDH,THAR PARKAR,MITHI,24.701,70.1785
2479350718,1001,city,47073,مٹھی,516,SINDH,THAR PARKAR,MITHI,24.7364,69.7973
2486377075,1001,city,152617,ٹنڈو آدم,487,SINDH,SANGHAR,TANDO ADAM,25.7621,68.6578
2487039858,1002,town,51081,کھپرو,483,SINDH,SANGHAR,KHIPRO,25.8273,69.3757
2487994628,1003,village,0,سوہدریکی,416,PUNJAB,SIALKOT,PASRUR,32.3549,74.646
2487994636,1003,village,0,جسوراں,416,PUNJAB,SIALKOT,PASRUR,32.3524,74.6759
2488050733,1002,town,0,چونڈہ,416,PUNJAB,SIALKOT,PASRUR,32.3451,74.7052
2488057035,1003,village,0,کپورپور,416,PUNJAB,SIALKOT,PASRUR,32.3018,74.7223
2488587529,1003,village,0,Marakiwal,418,PUNJAB,SIALKOT,SIALKOT,32.573,74.5479
2488946898,1003,village,1860,جاجوپور,416,PUNJAB,SIALKOT,PASRUR,32.3035,74.6923
2488947310,1003,village,1451,لپےوالی,416,PUNJAB,SIALKOT,PASRUR,32.3071,74.6819
2488947986,1003,village,0,متیکے,416,PUNJAB,SIALKOT,PASRUR,32.317,74.6871
2490996329,1003,village,0,سنکھترہ,382,PUNJAB,NAROWAL,ZAFARWAL,32.2252,74.9214
2490996330,1003,village,0,MAYYO DATA,382,PUNJAB,NAROWAL,ZAFARWAL,32.2364,74.9333
2491024309,1003,village,10208,نونار,382,PUNJAB,NAROWAL,ZAFARWAL,32.2204,74.8454
2491024312,1002,town,0,احمد آباد,380,PUNJAB,NAROWAL,NAROWAL,32.231,74.7548
2491024314,1001,city,82485,پسرور,416,PUNJAB,SIALKOT,PASRUR,32.2639,74.6627
2491157357,1003,village,0,ستراہ سندھواں,416,PUNJAB,SIALKOT,PASRUR,32.3593,74.7316
2491157363,1003,village,0,ڈوگری ہریاں,416,PUNJAB,SIALKOT,PASRUR,32.3489,74.776
2491506757,1003,village,0,دولم کاہلواں,416,PUNJAB,SIALKOT,PASRUR,32.3722,74.825
2491517395,1003,village,0,ٹھروہ,416,PUNJAB,SIALKOT,PASRUR,32.3574,74.7971
2491517472,1003,village,0,سبز کوٹ,416,PUNJAB,SIALKOT,PASRUR,32.3997,74.8362
2491949737,1001,city,249767,کامونکے,327,PUNJAB,GUJRANWALA,KAMOKE,31.9749,74.2219
2493393375,1003,village,0,Chak 134/9 L,404,PUNJAB,SAHIWAL,SAHIWAL,30.6345,73.0761
2493416228,1003,village,0,Chak 135/9 L,404,PUNJAB,SAHIWAL,SAHIWAL,30.6437,73.0812
2493416231,1003,village,0,Chak 136/9 L,404,PUNJAB,SAHIWAL,SAHIWAL,30.6364,73.0549
2494129599,1003,village,0,,158,FATA,FR D.I.KHAN,FR D.I.KHAN,31.7093,70.1373
2494129826,1003,village,0,,232,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,DARABAN,31.7391,70.334
2494130024,1004,hamlet,0,,232,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,DARABAN,31.784,70.5063
2494130177,1003,village,0,,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8145,70.6764
2494130182,1003,village,0,,232,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,DARABAN,31.8153,70.583
2494500228,1004,hamlet,0,,357,PUNJAB,LAYYAH,KAROR LAL ESAN,31.3059,71.1162
2494500255,1003,village,0,Chak 90 ML,357,PUNJAB,LAYYAH,KAROR LAL ESAN,31.3169,71.0815
2494501132,1003,village,0,,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.914,70.7482
2494501148,1003,village,0,,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.9554,70.6862
2495258206,1003,village,0,,409,PUNJAB,SARGODHA,SHAHPUR,32.0683,72.4247
2495258337,1003,village,0,,409,PUNJAB,SARGODHA,SHAHPUR,32.1056,72.3643
2495258440,1003,village,0,ہڈالی,351,PUNJAB,KHUSHAB,KHUSHAB,32.2926,72.1934
2496259453,1003,village,0,103WB,424,PUNJAB,VEHARI,VEHARI,30.0138,72.2488
2496259483,1003,village,0,89WB,424,PUNJAB,VEHARI,VEHARI,30.0213,72.2574
2496259532,1003,village,0,,424,PUNJAB,VEHARI,VEHARI,30.033,72.1953
2496259541,1003,village,0,155WB,424,PUNJAB,VEHARI,VEHARI,30.035,72.2152
2496260668,1002,town,31986,تلَمبہ‎,350,PUNJAB,KHANEWAL,MIAN CHANNU,30.5265,72.2405
2499112931,1003,village,0,صاحب وال رانجھا,362,PUNJAB,MANDI BAHAUDDIN,MALAKWAL,32.3471,73.3637
2499129142,1003,village,0,ﺑﻬﻮﺟﻮﻭﺍﻝ,362,PUNJAB,MANDI BAHAUDDIN,MALAKWAL,32.3423,73.3359
2499129249,1003,village,0,کٹھیالہ شیخاں,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.4585,73.4118
2499129351,1003,village,0,بھکھی شریف,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.4996,73.4191
2499136015,1003,village,0,بھچر,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.4774,73.3787
2499140439,1003,village,0,سوہاوہ بولانی,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.5519,73.4666
2499211116,1003,village,0,چک نمبر1,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.6103,73.6214
2499220140,1003,village,0,پورن,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.7699,73.6234
2499220141,1003,village,0,Fatehpur,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.7875,73.6335
2499233023,1003,village,0,کونتریلہ,340,PUNJAB,JHELUM,JHELUM,32.9598,73.6946
2499233024,1002,town,0,کالا گوجراں,340,PUNJAB,JHELUM,JHELUM,32.9734,73.6979
2499404226,1003,village,0,چوکی,5,AZAD KASHMIR,BHIMBER,SAMAHNI,33.1206,74.0749
2499406203,1002,town,0,سماہنی‎,5,AZAD KASHMIR,BHIMBER,SAMAHNI,33.0906,74.1352
2499411939,1003,village,0,Baba Shadi Shahid,5,AZAD KASHMIR,BHIMBER,SAMAHNI,33.0401,74.1103
2499510642,1003,village,0,Chak 17/FW,302,PUNJAB,BAHAWALPUR,HASILPUR,29.7061,72.5794
2499510722,1003,village,0,Chak 16/FW,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.7221,72.5873
2499512559,1003,village,0,Muhammad Pannah Mor,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.7159,72.6253
2499512758,1003,village,0,Bakhshan Khan,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.7391,72.7154
2499513336,1003,village,0,Chak 6/FW,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.7595,72.7849
2499515777,1003,village,0,Chak 46 Fateh,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.7666,72.8298
2499516382,1003,village,0,Chak 47 Fateh,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.7585,72.8053
2499516946,1003,village,0,Chak 48  Fateh,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.7451,72.7847
2499524519,1003,village,0,Chak 19/FW,302,PUNJAB,BAHAWALPUR,HASILPUR,29.694,72.5072
2499528679,1003,village,0,Kachi Pakki,422,PUNJAB,VEHARI,BUREWALA,29.9566,72.6881
2499529842,1003,village,0,لال سہانرا,303,PUNJAB,BAHAWALPUR,KHAIRPUR TAMEWALI,29.4692,71.9783
2499546189,1002,town,0,منچن آباد,298,PUNJAB,BAHAWALNAGAR,MINCHINABAD,30.1629,73.5687
2499546195,1002,town,0,منڈی صادق گنج,298,PUNJAB,BAHAWALNAGAR,MINCHINABAD,30.1588,73.7383
2499568438,1002,town,0,میکلوڈ گنج,298,PUNJAB,BAHAWALNAGAR,MINCHINABAD,30.2482,73.697
2499580528,1003,village,5000,مدرسہ,294,PUNJAB,BAHAWALNAGAR,BAHAWALNAGAR,29.8997,73.0386
2499585183,1002,town,0,قبولہ,386,PUNJAB,PAK PATTAN,ARIFWALA,30.183,73.0651
2499588206,1003,village,0,Chowk Marlay,386,PUNJAB,PAK PATTAN,ARIFWALA,30.1344,73.0803
2499646043,1002,town,0,کمیر,404,PUNJAB,SAHIWAL,SAHIWAL,30.4291,73.0446
2499647656,1002,town,0,گگو‎,422,PUNJAB,VEHARI,BUREWALA,30.222,72.8249
2499648861,1003,village,0,Sheikh Fazil,403,PUNJAB,SAHIWAL,CHICHAWATNI,30.3326,72.7953
2499651015,1002,town,0,رجانہ,421,PUNJAB,TOBA TEK SINGH,TOBA TEK SINGH,30.8551,72.5502
2499653423,1002,town,44219,پیر محل,421,PUNJAB,TOBA TEK SINGH,TOBA TEK SINGH,30.7655,72.4344
2499660238,1002,town,0,پینسرہ‎,337,PUNJAB,JHANG,JHANG,31.3477,72.8181
2499668067,1001,city,156991,سمندری,323,PUNJAB,FAISALABAD,SAMUNDARI,31.0651,72.9588
2499672222,1002,town,0,ڈجکوٹ‎,321,PUNJAB,FAISALABAD,FAISALABAD SADDAR,31.2167,72.9953
2499673759,1003,village,0,Muridwala,323,PUNJAB,FAISALABAD,SAMUNDARI,30.8932,72.7206
2499691623,1002,town,0,يزمان‎,304,PUNJAB,BAHAWALPUR,YAZMAN,29.1242,71.7483
2500288322,1003,village,0,ہرسہ شیخ,314,PUNJAB,CHINIOT,CHINIOT,31.7901,73.1266
2500483212,1003,village,0,کنگ چنٌن,330,PUNJAB,GUJRAT,GUJRAT,32.4815,73.8353
2500483213,1003,village,0,کنگ سیہالی,330,PUNJAB,GUJRAT,GUJRAT,32.4791,73.8423
2500483214,1002,town,0,منگووال,330,PUNJAB,GUJRAT,GUJRAT,32.495,73.8946
2500483215,1002,town,0,کنجاہ,330,PUNJAB,GUJRAT,GUJRAT,32.5297,73.974
2500488701,1003,village,0,ماجرہ,330,PUNJAB,GUJRAT,GUJRAT,32.5144,73.9763
2500519160,1003,village,0,کیرانوالا,330,PUNJAB,GUJRAT,GUJRAT,32.5176,73.8618
2500519166,1030,farm,0,Fish farm,330,PUNJAB,GUJRAT,GUJRAT,32.4983,73.8843
2500527091,1003,village,0,Beowali,330,PUNJAB,GUJRAT,GUJRAT,32.5984,74.1302
2500527092,1003,village,0,معین الدین پور,330,PUNJAB,GUJRAT,GUJRAT,32.5853,74.1088
2500527093,1003,village,0,سوک کلاں,330,PUNJAB,GUJRAT,GUJRAT,32.5971,74.146
2500527094,1003,village,0,Sook Khurd,330,PUNJAB,GUJRAT,GUJRAT,32.6042,74.1482
2500527095,1003,village,0,چک کالا,330,PUNJAB,GUJRAT,GUJRAT,32.6097,74.1492
2500527096,1003,village,0,چک مانجو,330,PUNJAB,GUJRAT,GUJRAT,32.6149,74.1486
2500527097,1003,village,0,شاہ بھولا,330,PUNJAB,GUJRAT,GUJRAT,32.613,74.1554
2500527100,1003,village,0,کھیوا,330,PUNJAB,GUJRAT,GUJRAT,32.6252,74.1841
2500527101,1003,village,0,حیات گڑھ,330,PUNJAB,GUJRAT,GUJRAT,32.6211,74.1862
2500527102,1003,village,0,جمال پور سیداں,330,PUNJAB,GUJRAT,GUJRAT,32.605,74.1021
2500534309,1010,suburb,0,ماڈل ٹاؤن,330,PUNJAB,GUJRAT,GUJRAT,32.6114,74.0753
2500594385,1003,village,0,مٹوانوالہ,331,PUNJAB,GUJRAT,KHARIAN,32.626,73.8075
2500594388,1002,town,0,ڈنگہ,331,PUNJAB,GUJRAT,KHARIAN,32.64,73.7236
2500598269,1003,village,0,پیر جنڈ,331,PUNJAB,GUJRAT,KHARIAN,32.6481,73.8054
2500598270,1003,village,0,Janu Chak kalan,364,PUNJAB,MANDI BAHAUDDIN,PHALIA,32.4494,73.7228
2500598271,1002,town,0,پھالیہ,364,PUNJAB,MANDI BAHAUDDIN,PHALIA,32.4329,73.5772
2500607309,1003,village,0,Adhwali Khoi,330,PUNJAB,GUJRAT,GUJRAT,32.6086,74.1451
2500608920,1003,village,0,گھمن,330,PUNJAB,GUJRAT,GUJRAT,32.6298,74.1468
2500611190,1003,village,0,ہنجرا,330,PUNJAB,GUJRAT,GUJRAT,32.6267,74.1361
2500615816,1003,village,0,Chak 25/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.6237,73.0089
2500617087,1003,village,0,Chak 46/3-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.6102,73.0339
2500617326,1003,village,0,Chak 60/4-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.5989,73.0187
2500617769,1003,village,0,Chak 63/4-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.6035,72.9947
2500620121,1003,village,0,Chak 44/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.6018,72.9673
2500620881,1003,village,0,Tibbi Saikhwan,330,PUNJAB,GUJRAT,GUJRAT,32.6116,74.1387
2500620971,1003,village,0,Chak 26/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.6172,72.9664
2500621534,1003,village,0,Chak 28/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.6135,72.9322
2500622100,1003,village,0,Chak 29/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.6035,72.916
2500622309,1003,village,0,Chak 30/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5935,72.9014
2500623008,1003,village,0,Chak 37/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5823,72.9181
2500623655,1003,village,0,Chak 42/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5779,72.9373
2500627736,1003,village,0,Chak 33/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5784,72.8565
2500628335,1003,village,0,Chak 32/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5808,72.8765
2500628579,1003,village,0,Chak 31/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5807,72.8911
2500634417,1003,village,0,Chak 36/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5672,72.9187
2500636119,1003,village,0,Chak 40/3-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.5668,72.956
2500637191,1003,village,0,Chak 41/3-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.5534,72.9461
2500638298,1003,village,0,Chak 43/3-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.5485,72.9174
2500639890,1003,village,0,Chak 107/6-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.5316,72.9282
2500640547,1003,village,0,Chak 106/6-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.5372,72.9526
2500641760,1003,village,0,Chak 108/6-R,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.5127,72.9245
2500646979,1003,village,0,Chak 168 Murad,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5893,72.8281
2500647914,1003,village,0,Chak 167 Murad,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5923,72.8107
2500650785,1003,village,0,Chak 175 Murad,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.562,72.8399
2500652827,1003,village,0,Chak 176 Murad,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5597,72.8214
2500654235,1003,village,0,Chak 34/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.5514,72.8592
2500655539,1003,village,0,Chak 35/3-R,295,PUNJAB,BAHAWALNAGAR,CHISHTIAN,29.543,72.8867
2500676346,1003,village,0,Chak 277 Hakra,296,PUNJAB,BAHAWALNAGAR,FORT ABBAS,29.2229,72.8269
2500677522,1003,village,0,Chak 274 Hakra,296,PUNJAB,BAHAWALNAGAR,FORT ABBAS,29.2107,72.8422
2500678268,1003,village,0,Yatimwala,297,PUNJAB,BAHAWALNAGAR,HAROONABAD,29.4158,72.8837
